feature,role,source_table,feature_family,n_total,n_valid,valid_ratio,n_missing,missing_ratio,n_unique,mean,median,std,iqr,min,max,usable,reason
raw_ecg__before__sit__full__hrv_time__MeanHR_bpm,input,raw_ecg_features,hrv_time,22,22,1.0,0,0.0,22,61.48689660366906,61.13668827334827,3.3461590552125333,3.8375218030615272,54.18979271070497,68.07972997328164,True,ok
raw_ecg__before__sit__full__hrv_time__MeanNN_ms,input,raw_ecg_features,hrv_time,22,22,1.0,0,0.0,22,980.0001277732284,982.7182985060599,53.062949687436394,60.74277574056782,882.4650859199803,1108.2402349196973,True,ok
raw_ecg__before__sit__full__hrv_time__SDNN_ms,input,raw_ecg_features,hrv_time,22,22,1.0,0,0.0,22,36.29130606898634,34.719879770534035,9.697785857091409,9.94780991469651,22.66925638458313,70.17884504117201,True,ok
raw_ecg__before__sit__full__hrv_time__RMSSD_ms,input,raw_ecg_features,hrv_time,22,22,1.0,0,0.0,22,33.66748966776779,32.5422847299387,7.598472253091748,5.3989696245720005,23.845378227662746,60.21720795001275,True,ok
raw_ecg__before__sit__full__hrv_time__pNN50_percent,input,raw_ecg_features,hrv_time,22,22,1.0,0,0.0,21,13.728289385977995,10.853365384615385,9.896072645620709,6.240932242630034,1.694915254237288,49.122807017543856,True,ok
raw_ecg__before__sit__full__hrv_freq__LF_power,input,raw_ecg_features,hrv_freq,22,22,1.0,0,0.0,22,0.0003688492167886992,0.00026346832943960005,0.00028246052969377664,0.00029243998795109997,7.209594690958206e-05,0.001103033584014,True,ok
raw_ecg__before__sit__full__hrv_freq__HF_power,input,raw_ecg_features,hrv_freq,22,22,1.0,0,0.0,22,0.0002382332272400095,0.0001972504345275,0.0002259548730772272,9.045779305217499e-05,7.454966421620925e-05,0.001197771370359,True,ok
raw_ecg__before__sit__full__hrv_freq__LF_HF_ratio,input,raw_ecg_features,hrv_freq,22,22,1.0,0,0.0,22,2.0638695386803163,1.634363940893257,1.9154611517380633,1.4487384121260343,0.3029369404297917,8.40393820712965,True,ok
raw_ecg__before__sit__full__morph_qrs__QRS_duration_ms,input,raw_ecg_features,morph_qrs,22,15,0.6818181818181818,7,0.3181818181818182,9,102.93594938508565,102.36724248240564,23.07471754167154,42.65301770100234,76.77543186180424,136.4896566432075,True,ok
raw_ecg__before__sit__full__morph_qrs__QRS_area,input,raw_ecg_features,morph_qrs,22,15,0.6818181818181818,7,0.3181818181818182,15,9.44353489468214,9.010053024015251,1.420915396897968,1.4536494711202543,7.796662018221651,13.550922698078978,True,ok
raw_ecg__before__sit__full__morph_qrs__QRS_main_amp,input,raw_ecg_features,morph_qrs,22,15,0.6818181818181818,7,0.3181818181818182,15,350.46055738076063,351.6066929172927,5.72407386822926,8.112226304465594,338.1240083155143,359.3527788692929,True,ok
raw_ecg__before__sit__full__morph_qrs__R_width_half_ms,input,raw_ecg_features,morph_qrs,22,15,0.6818181818181818,7,0.3181818181818182,3,32.416293452761785,34.122414160801874,2.697613700292923,4.26530177010023,29.857112390701644,38.38771593090212,False,low_unique_values
raw_ecg__before__sit__full__morph_t__T_amp,input,raw_ecg_features,morph_t,22,15,0.6818181818181818,7,0.3181818181818182,15,48.57165526927905,51.20111808136401,24.98829637481686,16.405260325484534,-29.517213184793064,81.17863646848117,True,ok
raw_ecg__before__sit__full__morph_t__T_area,input,raw_ecg_features,morph_t,22,15,0.6818181818181818,7,0.3181818181818182,15,2.596583251073308,2.595915567766937,1.2448424238738,1.0781493704810647,-0.7674881761067248,4.542725133822075,True,ok
raw_ecg__before__sit__full__morph_t__RT_interval_ms,input,raw_ecg_features,morph_t,22,15,0.6818181818181818,7,0.3181818181818182,8,248.80926992251366,255.91810620601407,35.27096447630827,8.530603540200445,123.6937513329068,272.979313286415,True,ok
raw_ecg__before__sit__full__morph_t__QT_like_ms,input,raw_ecg_features,morph_t,22,15,0.6818181818181818,7,0.3181818181818182,8,330.41871045709814,332.69353806781834,20.319692646208093,10.663254425250557,264.44870974621455,358.28534868841973,True,ok
raw_ecg__before__stand__full__hrv_time__MeanHR_bpm,input,raw_ecg_features,hrv_time,22,22,1.0,0,0.0,22,79.26043718673378,78.04804541029529,6.956107528570708,9.150901327105913,67.62547922219652,92.5981913570132,True,ok
raw_ecg__before__stand__full__hrv_time__MeanNN_ms,input,raw_ecg_features,hrv_time,22,22,1.0,0,0.0,22,768.5231448250698,780.4257232280265,63.897660336604815,90.18052494806625,653.9181535982559,888.3639286710304,True,ok
raw_ecg__before__stand__full__hrv_time__SDNN_ms,input,raw_ecg_features,hrv_time,22,22,1.0,0,0.0,22,61.7495533289192,58.14578744229281,23.393243688953074,41.63132571868755,31.73556941239689,106.98162968541116,True,ok
raw_ecg__before__stand__full__hrv_time__RMSSD_ms,input,raw_ecg_features,hrv_time,22,22,1.0,0,0.0,22,25.09252584910786,23.091830512107684,10.431396144063074,4.647642362348041,11.57517236205179,63.38218077128261,True,ok
raw_ecg__before__stand__full__hrv_time__pNN50_percent,input,raw_ecg_features,hrv_time,22,22,1.0,0,0.0,20,4.081131931409368,2.837022132796781,4.519719615997423,2.9067185086283165,0.0,20.54794520547945,True,ok
raw_ecg__before__stand__full__hrv_freq__LF_power,input,raw_ecg_features,hrv_freq,22,22,1.0,0,0.0,22,0.0007322053423039325,0.0003442352182646,0.0009902304732288473,0.0007381313433746,9.025355045921328e-05,0.0045581223625979,True,ok
raw_ecg__before__stand__full__hrv_freq__HF_power,input,raw_ecg_features,hrv_freq,22,22,1.0,0,0.0,22,0.00015933008368406004,0.000126782968069,0.00012009034970585524,0.00015501924060220168,3.542157383253275e-05,0.0004796931589642,True,ok
raw_ecg__before__stand__full__hrv_freq__LF_HF_ratio,input,raw_ecg_features,hrv_freq,22,22,1.0,0,0.0,22,5.246690306822076,3.16088905621823,5.2326673033014135,5.420390076767234,0.5211772141687878,18.88260091268538,True,ok
raw_ecg__before__stand__full__morph_qrs__QRS_duration_ms,input,raw_ecg_features,morph_qrs,22,6,0.2727272727272727,16,0.7272727272727273,4,86.01691903035474,81.04073363190446,10.93005251654657,6.3979526551503625,76.77543186180424,106.63254425250588,False,low_valid_n;low_valid_ratio;low_unique_values
raw_ecg__before__stand__full__morph_qrs__QRS_area,input,raw_ecg_features,morph_qrs,22,6,0.2727272727272727,16,0.7272727272727273,6,11.57837244287792,11.421728958158965,1.4126726310552487,1.5746153163544143,10.161491769031873,13.922565190209756,False,low_valid_n;low_valid_ratio
raw_ecg__before__stand__full__morph_qrs__QRS_main_amp,input,raw_ecg_features,morph_qrs,22,6,0.2727272727272727,16,0.7272727272727273,6,361.5531986631845,361.97871048434615,5.125673469476571,5.9551977265060145,353.4759771265451,367.4115032472839,False,low_valid_n;low_valid_ratio
raw_ecg__before__stand__full__morph_qrs__R_width_half_ms,input,raw_ecg_features,morph_qrs,22,6,0.2727272727272727,16,0.7272727272727273,3,36.25506504585199,34.122414160801874,3.5686074921479043,3.1989763275751812,34.122414160801874,42.65301770100235,False,low_valid_n;low_valid_ratio;low_unique_values
raw_ecg__before__stand__full__morph_t__T_amp,input,raw_ecg_features,morph_t,22,5,0.22727272727272727,17,0.7727272727272727,5,-5.321349335667211,-18.42619695909009,38.611943991629566,50.94922827252799,-51.60301486376077,42.47774252964345,False,low_valid_n;low_valid_ratio
raw_ecg__before__stand__full__morph_t__T_area,input,raw_ecg_features,morph_t,22,5,0.22727272727272727,17,0.7727272727272727,5,0.017251287375435576,-0.1519543241872395,1.5943811438853177,1.713884547080532,-2.161689680612953,1.978994588581576,False,low_valid_n;low_valid_ratio
raw_ecg__before__stand__full__morph_t__RT_interval_ms,input,raw_ecg_features,morph_t,22,5,0.22727272727272727,17,0.7727272727272727,4,181.70185540627003,196.2038814246108,74.1598489422889,140.75495841330778,98.1019407123054,251.65280443591388,False,low_valid_n;low_valid_ratio;low_unique_values
raw_ecg__before__stand__full__morph_t__QT_like_ms,input,raw_ecg_features,morph_t,22,5,0.22727272727272727,17,0.7727272727272727,5,296.8650031989763,290.040520366816,25.341779957369067,29.857112390701616,268.7140115163148,332.69353806781834,False,low_valid_n;low_valid_ratio
raw_ecg__before__long__full__hrv_time__MeanHR_bpm,input,raw_ecg_features,hrv_time,22,21,0.9545454545454546,1,0.045454545454545456,21,61.42505912495664,60.84242054071896,3.928892475601644,4.0208378928964095,55.31656830764515,73.3157386306437,True,ok
raw_ecg__before__long__full__hrv_time__MeanNN_ms,input,raw_ecg_features,hrv_time,22,21,0.9545454545454546,1,0.045454545454545456,21,984.377964081427,987.5162243887696,58.42196579215388,55.80116377512013,826.2515736423256,1086.3132070243605,True,ok
raw_ecg__before__long__full__hrv_time__SDNN_ms,input,raw_ecg_features,hrv_time,22,21,0.9545454545454546,1,0.045454545454545456,21,57.271791471901224,50.20794019546836,20.436285550419782,21.032770845260885,36.25180382160749,125.74490729196096,True,ok
raw_ecg__before__long__full__hrv_time__RMSSD_ms,input,raw_ecg_features,hrv_time,22,21,0.9545454545454546,1,0.045454545454545456,21,48.48930649939829,40.89982278100147,27.56362264549735,20.941941865421093,26.88861384530014,154.98249816799543,True,ok
raw_ecg__before__long__full__hrv_time__pNN50_percent,input,raw_ecg_features,hrv_time,22,21,0.9545454545454546,1,0.045454545454545456,21,20.33181472593069,16.25441696113074,15.404225657110917,13.433806146572103,2.6578073089701,67.61006289308176,True,ok
raw_ecg__before__long__full__hrv_freq__LF_power,input,raw_ecg_features,hrv_freq,22,21,0.9545454545454546,1,0.045454545454545456,21,0.0007693370804269237,0.0003877498022386,0.0012001108748651338,0.00022832130517610002,0.000175211473687,0.005279074119259,True,ok
raw_ecg__before__long__full__hrv_freq__HF_power,input,raw_ecg_features,hrv_freq,22,21,0.9545454545454546,1,0.045454545454545456,21,0.0005208784777078826,0.0002509948277971,0.0011172482401375064,0.0001567260843227,9.523897884633458e-05,0.0053488485903661,True,ok
raw_ecg__before__long__full__hrv_freq__LF_HF_ratio,input,raw_ecg_features,hrv_freq,22,21,0.9545454545454546,1,0.045454545454545456,21,2.1677888690280134,1.518183018436882,1.9001527365579811,1.7722544602291372,0.6130006665677898,9.25349573244515,True,ok
raw_ecg__before__long__full__morph_qrs__QRS_duration_ms,input,raw_ecg_features,morph_qrs,22,7,0.3181818181818182,15,0.6818181818181818,5,104.80455777960576,119.42844956280658,23.984140257950028,40.52036681595223,76.77543186180424,132.22435487310727,False,low_valid_n;low_valid_ratio
raw_ecg__before__long__full__morph_qrs__QRS_area,input,raw_ecg_features,morph_qrs,22,7,0.3181818181818182,15,0.6818181818181818,7,10.394967518021415,10.071985670138789,2.4944845970717426,1.2768338032735542,8.501457216066962,15.80748282754288,False,low_valid_n;low_valid_ratio
raw_ecg__before__long__full__morph_qrs__QRS_main_amp,input,raw_ecg_features,morph_qrs,22,7,0.3181818181818182,15,0.6818181818181818,7,355.1802853091721,355.25332806252527,3.1525832554102298,3.56743492556825,350.5365100437574,359.0706854924035,False,low_valid_n;low_valid_ratio
raw_ecg__before__long__full__morph_qrs__R_width_half_ms,input,raw_ecg_features,morph_qrs,22,7,0.3181818181818182,15,0.6818181818181818,3,34.122414160801874,34.122414160801874,4.265301770100234,2.132650885050115,29.857112390701644,42.65301770100235,False,low_valid_n;low_valid_ratio;low_unique_values
raw_ecg__before__long__full__morph_t__T_amp,input,raw_ecg_features,morph_t,22,7,0.3181818181818182,15,0.6818181818181818,7,42.62233344089298,50.620290228932205,39.42274368542337,18.755393714457767,-43.423313680919904,71.82951966859828,False,low_valid_n;low_valid_ratio
raw_ecg__before__long__full__morph_t__T_area,input,raw_ecg_features,morph_t,22,7,0.3181818181818182,15,0.6818181818181818,7,2.5193984438006476,2.7760824904917567,1.5780334681306354,1.0965432138169162,-0.7283843809410595,4.026957451271692,False,low_valid_n;low_valid_ratio
raw_ecg__before__long__full__morph_t__RT_interval_ms,input,raw_ecg_features,morph_t,22,7,0.3181818181818182,15,0.6818181818181818,5,245.5595161929135,260.1834079761143,44.52132958415829,6.397952655150334,145.020260183408,268.7140115163148,False,low_valid_n;low_valid_ratio
raw_ecg__before__long__full__morph_t__QT_like_ms,input,raw_ecg_features,morph_t,22,7,0.3181818181818182,15,0.6818181818181818,5,330.2562227706182,341.2241416080188,26.160959062181607,14.928556195350893,272.979313286415,345.48944337811906,False,low_valid_n;low_valid_ratio
raw_ecg__after__sit__full__hrv_time__MeanHR_bpm,input,raw_ecg_features,hrv_time,22,22,1.0,0,0.0,22,65.20574759737801,63.96484989170483,7.7791199520257805,8.611780536304309,50.71653383733858,85.03594701235977,True,ok
raw_ecg__after__sit__full__hrv_time__MeanNN_ms,input,raw_ecg_features,hrv_time,22,22,1.0,0,0.0,22,935.0015323696218,940.3614499274212,107.78510241328324,116.74820428151907,710.5676800707724,1185.9316129949527,True,ok
raw_ecg__after__sit__full__hrv_time__SDNN_ms,input,raw_ecg_features,hrv_time,22,22,1.0,0,0.0,22,45.011710032128725,42.638667043207214,13.559819644078475,18.17697847096568,27.46034945839178,76.34838922479905,True,ok
raw_ecg__after__sit__full__hrv_time__RMSSD_ms,input,raw_ecg_features,hrv_time,22,22,1.0,0,0.0,22,40.10830164441629,35.17708462915627,12.674104210996113,12.63031176015189,26.63110878448272,80.27349714202464,True,ok
raw_ecg__after__sit__full__hrv_time__pNN50_percent,input,raw_ecg_features,hrv_time,22,22,1.0,0,0.0,21,19.291696757590845,15.004167824395664,12.193681914528968,15.530884916648676,3.333333333333333,51.06382978723404,True,ok
raw_ecg__after__sit__full__hrv_freq__LF_power,input,raw_ecg_features,hrv_freq,22,22,1.0,0,0.0,22,0.0004321944660390129,0.00040860980797770004,0.0002820762837673783,0.00036496353159387503,2.286530779360502e-05,0.000929767859696,True,ok
raw_ecg__after__sit__full__hrv_freq__HF_power,input,raw_ecg_features,hrv_freq,22,22,1.0,0,0.0,22,0.0003340800505367817,0.00026471442254999997,0.0002373664878115527,0.00030361904846665,7.845529956959672e-05,0.000936279244988,True,ok
raw_ecg__after__sit__full__hrv_freq__LF_HF_ratio,input,raw_ecg_features,hrv_freq,22,22,1.0,0,0.0,22,1.529636770509841,1.253923650858833,1.1678129765327192,1.0374507066005345,0.2914437637615734,4.534825101255964,True,ok
raw_ecg__after__sit__full__morph_qrs__QRS_duration_ms,input,raw_ecg_features,morph_qrs,22,16,0.7272727272727273,6,0.2727272727272727,8,111.16442738323737,119.42844956280658,22.755494873677208,47.98464491362765,76.77543186180424,136.4896566432075,True,ok
raw_ecg__after__sit__full__morph_qrs__QRS_area,input,raw_ecg_features,morph_qrs,22,16,0.7272727272727273,6,0.2727272727272727,16,8.786974299293297,8.721643596634395,0.6651778828050352,0.822134675689485,7.697811239636685,9.9529326183067,True,ok
raw_ecg__after__sit__full__morph_qrs__QRS_main_amp,input,raw_ecg_features,morph_qrs,22,16,0.7272727272727273,6,0.2727272727272727,16,348.86796337729646,348.4455089956221,4.094131894524931,5.63307626896119,340.3261064431763,356.0989252888816,True,ok
raw_ecg__after__sit__full__morph_qrs__R_width_half_ms,input,raw_ecg_features,morph_qrs,22,16,0.7272727272727273,6,0.2727272727272727,2,31.456600554489228,29.857112390701644,2.1326508850501145,4.26530177010023,29.857112390701644,34.122414160801874,False,low_unique_values
raw_ecg__after__sit__full__morph_t__T_amp,input,raw_ecg_features,morph_t,22,16,0.7272727272727273,6,0.2727272727272727,16,55.13897104118567,53.39474756040694,12.182398703316492,17.353833699550847,39.34406070717192,78.42972279880662,True,ok
raw_ecg__after__sit__full__morph_t__T_area,input,raw_ecg_features,morph_t,22,16,0.7272727272727273,6,0.2727272727272727,16,2.9248205163441297,2.804596711751766,0.9089717657675235,1.3424362310809324,1.627406830514328,4.667864123097978,True,ok
raw_ecg__after__sit__full__morph_t__RT_interval_ms,input,raw_ecg_features,morph_t,22,16,0.7272727272727273,6,0.2727272727272727,11,251.3862230752826,251.65280443591388,14.398684225868415,14.928556195350865,230.32629558541268,281.5099168266155,True,ok
raw_ecg__after__sit__full__morph_t__QT_like_ms,input,raw_ecg_features,morph_t,22,16,0.7272727272727273,6,0.2727272727272727,11,327.0953294945617,326.29558541266795,17.041201749603733,18.127532522926003,302.83642567711667,358.28534868841973,True,ok
raw_ecg__after__stand__full__hrv_time__MeanHR_bpm,input,raw_ecg_features,hrv_time,22,22,1.0,0,0.0,22,82.7692384128356,81.60933230965503,12.300089948160522,17.80960841129516,56.56594606847571,104.20069456487278,True,ok
raw_ecg__after__stand__full__hrv_time__MeanNN_ms,input,raw_ecg_features,hrv_time,22,22,1.0,0,0.0,22,749.4459949887362,742.7823680648094,115.40949418500544,148.34935004070303,580.806142034549,1062.6029973438804,True,ok
raw_ecg__after__stand__full__hrv_time__SDNN_ms,input,raw_ecg_features,hrv_time,22,22,1.0,0,0.0,22,74.98079611279712,65.66944254805426,49.352503927137484,31.717593917878673,22.292844184121588,259.3007932542378,True,ok
raw_ecg__after__stand__full__hrv_time__RMSSD_ms,input,raw_ecg_features,hrv_time,22,22,1.0,0,0.0,22,49.92850480338618,27.900220564978238,71.35202411880685,10.365827455987478,11.837367183902789,349.70055774721976,True,ok
raw_ecg__after__stand__full__hrv_time__pNN50_percent,input,raw_ecg_features,hrv_time,22,22,1.0,0,0.0,19,4.968076379964796,2.8258706467661696,5.324137276906001,5.282415689392433,0.0,22.61904761904762,True,ok
raw_ecg__after__stand__full__hrv_freq__LF_power,input,raw_ecg_features,hrv_freq,22,22,1.0,0,0.0,22,0.0032976318676060028,0.00062989443021395,0.012326439291627859,0.00049747478537545,9.661577342184067e-05,0.0584527670063161,True,ok
raw_ecg__after__stand__full__hrv_freq__HF_power,input,raw_ecg_features,hrv_freq,22,22,1.0,0,0.0,22,0.0030234138331330126,0.0001138872422846,0.01294297621647718,0.00014976956446861628,4.09050095551756e-05,0.060931926932354,True,ok
raw_ecg__after__stand__full__hrv_freq__LF_HF_ratio,input,raw_ecg_features,hrv_freq,22,22,1.0,0,0.0,22,5.525897110646704,4.391090084131045,5.005725411861406,4.47480682494394,0.3901431007349507,23.326034560439016,True,ok
raw_ecg__after__stand__full__morph_qrs__QRS_duration_ms,input,raw_ecg_features,morph_qrs,22,3,0.13636363636363635,19,0.8636363636363636,3,93.83663894220517,93.83663894220516,12.79590531030071,12.79590531030071,81.04073363190446,106.63254425250588,False,low_valid_n;low_valid_ratio;low_unique_values
raw_ecg__after__stand__full__morph_qrs__QRS_area,input,raw_ecg_features,morph_qrs,22,3,0.13636363636363635,19,0.8636363636363636,3,10.3141764559473,10.234771558038071,0.8524174045521703,0.8496390870390051,9.504239817862906,11.20351799194092,False,low_valid_n;low_valid_ratio;low_unique_values
raw_ecg__after__stand__full__morph_qrs__QRS_main_amp,input,raw_ecg_features,morph_qrs,22,3,0.13636363636363635,19,0.8636363636363636,3,356.3068703520867,357.2232094465432,4.159932455014294,4.083537685421675,351.76516311943675,359.93223849028016,False,low_valid_n;low_valid_ratio;low_unique_values
raw_ecg__after__stand__full__morph_qrs__R_width_half_ms,input,raw_ecg_features,morph_qrs,22,3,0.13636363636363635,19,0.8636363636363636,1,34.122414160801874,34.122414160801874,0.0,0.0,34.122414160801874,34.122414160801874,False,low_valid_n;low_valid_ratio;low_unique_values;low_iqr
raw_ecg__after__stand__full__morph_t__T_amp,input,raw_ecg_features,morph_t,22,2,0.09090909090909091,20,0.9090909090909091,2,19.342727193671983,19.342727193671983,68.76060988438812,48.621093527773596,-29.278366334101605,67.96382072144557,False,low_valid_n;low_valid_ratio;low_unique_values
raw_ecg__after__stand__full__morph_t__T_area,input,raw_ecg_features,morph_t,22,2,0.09090909090909091,20,0.9090909090909091,2,1.9214000098341057,1.9214000098341057,3.028724776394506,2.1416318277362647,-0.2202318179021592,4.063031837570371,False,low_valid_n;low_valid_ratio;low_unique_values
raw_ecg__after__stand__full__morph_t__RT_interval_ms,input,raw_ecg_features,morph_t,22,2,0.09090909090909091,20,0.9090909090909091,2,183.40797611431012,183.40797611431012,120.64095221779445,85.30603540200474,98.1019407123054,268.7140115163148,False,low_valid_n;low_valid_ratio;low_unique_values
